,mean cluster ratio,mean fractional difference,mean fractional importance,species count,zero-weighted difference,zero-weighted importance,reaction string,subsystem class,subsystem sub-class,subsystem,role
rxn33937,0.10222263247458604,0.04885298761338207,0.001438281036136636,4,0.006738343119087182,0.00019838359119126015,NADPH + H+ + 2-Aceto-2-hydroxybutanoate --> H2O + NADP + 3MOP,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00741,0.10596707818930018,0.0035769477869805957,0.0005306498442913572,1,0.00012334302713726193,1.829827049280542e-05,NAD + 2-Hydroxybutyrate <=> NADH + H+ + 2-Oxobutyrate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30062,0.10622227063081312,0.016861317835842226,0.0019151790768214582,7,0.004069973270720537,0.00046228460475000716,"(1S,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate --> H2O + Succinylbenzoate",['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn31310,0.10622227063081312,0.016861317835842226,0.0019151790768214582,7,0.004069973270720537,0.00046228460475000716,"2-Oxoglutarate + H+ + Isochorismate --> CO2 + Pyruvate + (1S,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn21635,0.10676492819349948,0.06418995682799356,0.006052673895243799,1,0.0022134467871721916,0.00020871289293944133,L-Glutamine + ribose-5-phosphate + Glyceraldehyde3-phosphate --> 3.0 H2O + Phosphate + Pyridoxal phosphate + L-Glutamate + H+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn06031,0.1083632488713439,0.019595493998945845,0.0018769257082481628,3,0.002027120068856467,0.0001941647284394651,H+ + 4MOP + Lipoamide <=> CO2 + S-(3-Methylbutanoyl)-dihydrolipoamide-E,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn14299,0.10957607707791055,0.007277067266516127,0.0029860214720700737,3,0.0007528000620533925,0.00030889877297276625,S-Dihydroorotate + Chinone <=> Orotate + Quinol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn20617,0.11428962496578154,0.004132865436871101,3.894868042729217e-05,1,0.00014251260127141728,1.3430579457686954e-06,ATP + NADPH + L-Glutamate + H+ <=> NADP + ADP + Phosphate + L-Glutamate5-semialdehyde,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15551,0.11847996784895992,0.0006577442719612002,0.0005380504786462515,2,4.5361673928358636e-05,3.710692956181045e-05,Phosphate + Trehalose 6-phosphate --> beta-D-Glucose 1-phosphate + beta-D-Glucose 6-phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00160,0.11860364267561527,0.00897529762745219,0.0007846294132330554,4,0.0012379720865451295,0.00010822474665283523,NAD + D-Malate --> NADH + CO2 + Pyruvate,"['Carbohydrates', 'Carbohydrates', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Clustering-based subsystems', 'Experimental Subsystems']","['Central carbohydrate metabolism', 'Organic acids', ' Tartronate-semialdehyde related area (links to pyridoxine and aldorate metabolism)', ' Tartronate-semialdehyde related area (links to pyridoxine and aldorate metabolism)', 'Choline bitartrate degradation, putative', 'Choline bitartrate degradation, putative', '-']","['Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP', 'Glycerate_metabolism', 'CBSS-502800.3.peg.2785', 'CBSS-502800.3.peg.2785', 'CBSS-344610.3.peg.2335', 'CBSS-344610.3.peg.2335', 'Glyoxylate-Hydroxypyruvate_Conversion']","['D-malic enzyme (EC 1.1.1.83)', 'Tartrate decarboxylase (EC 4.1.1.73)', 'D-malic enzyme (EC 1.1.1.83)', 'Tartrate decarboxylase (EC 4.1.1.73)', 'D-malic enzyme (EC 1.1.1.83)', 'Tartrate decarboxylase (EC 4.1.1.73)', 'Tartrate decarboxylase (EC 4.1.1.73)']"
rxn05603,0.11860364267561527,0.00897529762745219,0.0007846294132330554,4,0.0012379720865451295,0.00010822474665283523,H+ + D-Malate <=> H+ + D-Malate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01967,0.1219122229120676,0.000685119464108994,0.00035349080761296016,2,4.724961821441338e-05,2.43786763871007e-05,beta-D-Glucose 1-phosphate <=> beta-D-Glucose 6-phosphate,"['Carbohydrates', 'Carbohydrates', 'Experimental Subsystems']","['Di- and oligosaccharides', 'Di- and oligosaccharides', '-']","['Maltose_and_Maltodextrin_Utilization', 'Trehalose_Uptake_and_Utilization', 'Sugar_catabolome_in_Shewanella_species']","['Beta-phosphoglucomutase (EC 5.4.2.6)', 'Beta-phosphoglucomutase (EC 5.4.2.6)', 'Beta-phosphoglucomutase (EC 5.4.2.6)']"
rxn00973,0.12337592561660982,0.01412942635000535,0.0015287203583427445,3,0.0014616647948281396,0.00015814348534580117,Citrate <=> Isocitrate,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Metabolism of Aromatic Compounds', 'Respiration']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'One-carbon Metabolism', 'Organic acids', 'Organic acids', 'Organic acids', 'Organic acids', 'Organic acids', 'Organic acids', 'Organic acids', 'Folate and pterines', 'Folate and pterines', '-', '-', '-', '-', '-', '-', 'Plant-Prokaryote DOE project', 'Plant-Prokaryote DOE project', 'Metabolism of central aromatic intermediates', '-']","['Glyoxylate_bypass', 'Glyoxylate_bypass', 'TCA_Cycle', 'TCA_Cycle', 'TCA_Cycle', 'TCA_Cycle', 'Serine-glyoxylate_cycle', 'Glyoxylate_Synthesis', 'Glyoxylate_Synthesis', 'Methylcitrate_cycle', 'Methylcitrate_cycle', 'Propionate-CoA_to_Succinate_Module', 'Propionate-CoA_to_Succinate_Module', 'Propionate-CoA_to_Succinate_Module', 'YgfZ', 'YgfZ', 'CRnot_mitoch_clusters_Euk_1', 'Iron-sulfur_experimental', 'Iron-sulfur_experimental', 'Propanoate_to_succinate_module', 'oxaloacetate_to_2-oxoglutarate_module', 'oxaloacetate_to_2-oxoglutarate_module', 'YgfZ-Fe-S', 'YgfZ-Fe-S', 'Homogentisate_pathway_of_aromatic_compound_degradation', 'Biogenesis_of_c-type_cytochromes']","['Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase large subunit (EC 4.2.1.3)', 'Aconitate hydratase small subunit (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', '2-methylisocitrate dehydratase (EC 4.2.1.99)', 'Aconitate hydratase 2 (EC 4.2.1.3)', '2-methylisocitrate dehydratase (EC 4.2.1.99)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', '2-methylisocitrate dehydratase (EC 4.2.1.99)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase 2 (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)', 'Aconitate hydratase (EC 4.2.1.3)']"
rxn04683,0.12406015037593976,0.000266223498660815,0.00021077755854151612,1,9.18012064347638e-06,7.268191673845384e-06,H2O + Phosphoethanolamine <=> Phosphate + Aminoethanol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05939,0.12406015037593976,0.000266223498660815,4.7848065718660704e-05,1,9.18012064347638e-06,1.6499333006434725e-06,CO2 + H+ + Succinyl-CoA + Reducedferredoxin <=> CoA + 2-Oxoglutarate + Oxidizedferredoxin,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism']","['TCA_Cycle', 'TCA_Cycle', 'TCA_Cycle', 'TCA_Cycle']","['2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)', '2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)', '2-oxoglutarate oxidoreductase, delta subunit, putative (EC 1.2.7.3)', '2-oxoglutarate oxidoreductase, gamma subunit (EC 1.2.7.3)']"
rxn00802,0.12406015037593987,0.0015973409919648913,0.0011280453323387245,1,5.508072386085832e-05,3.889811490823188e-05,L-Argininosuccinate <=> L-Arginine + Fumarate,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives']","['Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines']","['Arginine_Biosynthesis', 'Arginine_Biosynthesis_extended']","['Argininosuccinate lyase (EC 4.3.2.1)', 'Argininosuccinate lyase (EC 4.3.2.1)']"
rxn01434,0.12406015037593987,0.0015973409919648913,0.0011280453323387245,1,5.508072386085832e-05,3.889811490823188e-05,ATP + L-Aspartate + Citrulline <=> PPi + AMP + 2.0 H+ + L-Argininosuccinate,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives']","['Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines']","['Arginine_Biosynthesis', 'Arginine_Biosynthesis_extended']","['Argininosuccinate synthase (EC 6.3.4.5)', 'Argininosuccinate synthase (EC 6.3.4.5)']"
rxn01439,0.12494623655913983,0.009979731354563884,0.002701990881220613,1,0.0003441286673987546,9.317209935243492e-05,ATP + GLUM <=> ADP + H+ + D-Glucosamine phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30017,0.1279446857224694,0.03572215267660446,0.0017837668222296817,4,0.004927193472635098,0.000246036803066163,Aminoethanol --> Acetaldehyde + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10868,0.13247794092238566,0.014133864065403106,0.002677160545827044,4,0.0019494984917797387,0.0003692635235623509,NH3 + K+ <=> NH3 + K+,['Experimental Subsystems'],['-'],['Transporters_In_Models'],['ammonium transporter family protein']
rxn01306,0.1330589849108368,0.015158618534145962,0.003480808893070153,1,0.0005227109839360676,0.00012002789286448804,2-Dehydro-3-deoxy-D-xylonate <=> Pyruvate + Glycolaldehyde,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05673,0.13676915389987054,0.035203258397098404,0.001733101564813538,5,0.006069527309844552,0.0002988106146230238,H+ + D-Galacturonate <=> H+ + D-Galacturonate,"['Carbohydrates', 'Cell Wall and Capsule', 'Experimental Subsystems']","['Monosaccharides', 'Capsular and extracellular polysacchrides', '-']","['D-Galacturonate_Utilization', 'Alginate_metabolism', 'Transporters_In_Models']","['Hexuronate transporter', 'Hexuronate transporter', 'Hexuronate transporter']"
rxn30043,0.14019471488178026,0.002494567880458723,0.0003502200517111647,1,8.601958208478355e-05,1.207655350728154e-05,Carbamoylphosphate + Ornithine <=> Phosphate + H+ + Citrulline,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30346,0.14032173026678074,0.0009222298001053278,0.0001704447584204068,2,6.360205517967778e-05,1.1754810925545297e-05,H2O + 3.0 H+ + Allophanate --> 2.0 CO2 + 2.0 NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05648,0.14039735099337758,0.0023796161185318226,0.0005783977952817654,1,8.205572822523527e-05,1.9944751561440185e-05,H+ + Sorbitol <=> H+ + Sorbitol,"['Carbohydrates', 'Carbohydrates', 'Experimental Subsystems']","['Monosaccharides', 'Sugar alcohols', '-']","['D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization', 'Ribitol,_Xylitol,_Arabitol,_Mannitol_and_Sorbitol_utilization', 'Transporters_In_Models']","['Glucitol/sorbitol-specific transport protein gutA', 'Glucitol/sorbitol-specific transport protein gutA', 'Glucitol/sorbitol-specific transport protein gutA']"
rxn00902,0.14377682403433467,0.12864242150440475,0.006061071863664934,1,0.004435945569117405,0.00020900247805741152,H2O + Acetyl-CoA + 3-Methyl-2-oxobutanoate --> CoA + H+ + 2-Isopropylmalate,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Experimental Subsystems']","['Branched-chain amino acids', 'Branched-chain amino acids', '-']","['Branched-Chain_Amino_Acid_Biosynthesis', 'Leucine_Biosynthesis', '2-oxoisovalerate_to_2-isopropyl-3-oxosuccinate_module']","['2-isopropylmalate synthase (EC 2.3.3.13)', '2-isopropylmalate synthase (EC 2.3.3.13)', '2-isopropylmalate synthase (EC 2.3.3.13)']"
rxn13022,0.14377682403433467,0.12864242150440475,0.006061071863664934,1,0.004435945569117405,0.00020900247805741152,NAD + 2-Isopropylmalate <=> NADH + CO2 + 4MOP,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05902,0.1485360797673808,0.14722854622737352,0.006834684609111474,2,0.010153692843267139,0.00047135755924906713,3.0 H2O + H2S + 3.0 Oxidizedferredoxin <=> 6.0 H+ + Sulfite + 3.0 Reducedferredoxin,"['Sulfur Metabolism', 'Sulfur Metabolism', 'Sulfur Metabolism']","['Inorganic sulfur assimilation', 'Inorganic sulfur assimilation', 'Inorganic sulfur assimilation']","['Inorganic_Sulfur_Assimilation', 'Inorganic_Sulfur_Assimilation', 'Inorganic_Sulfur_Assimilation']","['Ferredoxin--sulfite reductase (EC 1.8.7.1)', 'Ferredoxin--sulfite reductase, actinobacterial type (EC 1.8.7.1)', 'Ferredoxin--sulfite reductase, bacillial type (EC 1.8.7.1)']"
rxn08043,0.14913939089842032,0.13428151924876564,0.004060002804112262,1,0.004630397215474677,0.00014000009669352627,Pyruvate + H+ + 2-Oxobutyrate <=> CO2 + 2-Aceto-2-hydroxybutanoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn18910,0.14954067164357035,0.09337225466300378,0.008187546186609754,5,0.016098664597069618,0.001411645894243061,H2O + ATP + 2.0 K+ + 3.0 Na+ --> ADP + Phosphate + H+ + 2.0 K+ + 3.0 Na+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn09421,0.1520099894141114,0.04495998644378347,0.002640221001901498,4,0.006201377440521858,0.000364168414055379,6.0 NADPH + Acetyl-CoA + 9.0 H+ + 3.0 Malonyl-CoA <=> 3.0 H2O + 6.0 NADP + 3.0 CoA + 3.0 CO2 + Octanoyl-CoA,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn18400,0.15261859468845662,0.005801203869637343,0.0006015990178442107,4,0.0008001660509844611,8.297917487506355e-05,H2O + ATP + N-Acetyl-beta-D-galactosamine --> ADP + Phosphate + H+ + N-Acetyl-beta-D-galactosamine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn17713,0.1527084375964579,0.024069174075900014,0.002407461230156573,4,0.003319886079434485,0.00033206361795263075,UTP + N-Acetyl-D-galactosamine 1-phosphate <=> PPi + H+ + UDP-N-acetyl-D-galactosamine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00101,0.15555555555555567,0.0017056530214424968,0.0015228703242741114,1,5.8815621429051614e-05,5.2512769802555564e-05,H2O + 2.0 H+ + Urea --> CO2 + 2.0 NH3,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Membrane Transport']","['Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines', '-', 'Pyrimidines', 'Pyrimidines', 'Pyrimidines', '-']","['Urea_decomposition', 'Urea_decomposition', 'Urea_decomposition', 'Urea_decomposition', 'Urea_decomposition', 'Urea_decomposition', 'Urea_decomposition', 'Ammonium_metabolism_H._pylori', 'Novel_non-oxidative_pathway_of_Uracil_catabolism', 'Novel_non-oxidative_pathway_of_Uracil_catabolism', 'Novel_non-oxidative_pathway_of_Uracil_catabolism', 'Transport_of_Nickel_and_Cobalt']","['Urease accessory protein UreD', 'Urease accessory protein UreE', 'Urease accessory protein UreF', 'Urease accessory protein UreG', 'Urease alpha subunit (EC 3.5.1.5)', 'Urease beta subunit (EC 3.5.1.5)', 'Urease gamma subunit (EC 3.5.1.5)', 'Urease alpha subunit (EC 3.5.1.5)', 'Urease alpha subunit (EC 3.5.1.5)', 'Urease beta subunit (EC 3.5.1.5)', 'Urease gamma subunit (EC 3.5.1.5)', 'Urease alpha subunit (EC 3.5.1.5)']"
rxn05611,0.1581181464449949,0.0036539907791910582,0.0012442502501248715,1,0.00012599968204107098,4.290518103878867e-05,H+ + D-Mannose <=> H+ + D-Mannose,"['Carbohydrates', 'Experimental Subsystems']","['Di- and oligosaccharides', '-']","['Trehalose_Uptake_and_Utilization', 'Transporters_In_Models']","['Glucose/mannose:H+ symporter GlcP', 'Glucose/mannose:H+ symporter GlcP']"
rxn01966,0.15860215053763416,0.0005067161359029845,2.644460896609963e-05,1,1.747297020355119e-05,9.11883067796539e-07,Phosphate + TRHL <=> D-Glucose + beta-D-Glucose 1-phosphate,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems']","['Di- and oligosaccharides', 'Di- and oligosaccharides', 'Di- and oligosaccharides', '-']","['Maltose_and_Maltodextrin_Utilization', 'Trehalose_Biosynthesis', 'Trehalose_Uptake_and_Utilization', 'Sugar_catabolome_in_Shewanella_species']","['Maltose phosphorylase (EC 2.4.1.8)', 'Trehalose phosphorylase (EC 2.4.1.64)', 'Trehalose phosphorylase (EC 2.4.1.64)', 'Trehalose phosphorylase (EC 2.4.1.64)']"
rxn02832,0.16400367226258036,0.016861317835842236,0.0017971821426362282,7,0.00406997327072054,0.0004338025861535723,SHCHC --> H2O + Succinylbenzoate,"['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Experimental Subsystems', 'Miscellaneous']","['Quinone cofactors', '-', '-']","['Menaquinone_and_Phylloquinone_Biosynthesis', '271-Bsub', 'Muconate_lactonizing_enzyme_family']","['O-succinylbenzoate synthase (EC 4.2.1.113)', 'O-succinylbenzoate synthase (EC 4.2.1.113)', 'O-succinylbenzoate synthase (EC 4.2.1.113)']"
rxn00348,0.16612889446820034,0.018731692449619447,0.00191231627271369,3,0.001937761287891667,0.0001978258213152093,L-Aspartate <=> D-Aspartate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01322,0.16636017432388403,0.019208127059034116,0.0017173051905174732,3,0.001987047626796633,0.00017765226108801448,Neu5Ac <=> Pyruvate + N-Acetyl-D-mannosamine,"['Cell Wall and Capsule', 'Experimental Subsystems']","['Capsular and extracellular polysacchrides', '-']","['Sialic_Acid_Metabolism', 'Sugar_catabolome_in_Shewanella_species']","['N-acetylneuraminate lyase (EC 4.1.3.3)', 'N-acetylneuraminate lyase (EC 4.1.3.3)']"
rxn09431,0.16645313962513975,0.02762890053329964,0.0009594028706463929,2,0.0019054414160896303,6.616571521699262e-05,2.0 NADPH + 3.0 H+ + Malonyl-CoA + Myristoyl-CoA <=> H2O + 2.0 NADP + CoA + CO2 + Palmitoyl-CoA,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10838,0.17430901826410483,0.03208594385407243,0.001878661957384717,13,0.014383354141480745,0.0008421588084828042,Phosphate <=> Phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01505,0.17458974792759274,0.03374423699440868,0.0028564833264937287,1,0.0011635943791175405,9.849942505150789e-05,N-Acetyl-D-glucosamine 6-phosphate <=> N-Acetyl-D-glucosamine1-phosphate,['Cell Wall and Capsule'],['-'],['UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis'],['Phosphoacetylglucosamine mutase (EC 5.4.2.3)']
rxn00467,0.17805382646388815,0.02857906022704807,0.0020456125145744365,11,0.010840333189569958,0.0007759219882868552,2-Oxoglutarate + Ornithine <=> L-Glutamate + L-Glutamate5-semialdehyde,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Experimental Subsystems', 'Stress Response']","['Arginine; urea cycle, polyamines', 'Proline and 4-hydroxyproline', 'Plant-Prokaryote DOE project', '-']","['Arginine_and_Ornithine_Degradation', 'Proline,_4-hydroxyproline_uptake_and_utilization', 'PROSC', 'Dimethylarginine_metabolism']","['Ornithine aminotransferase (EC 2.6.1.13)', 'Ornithine aminotransferase (EC 2.6.1.13)', 'Ornithine aminotransferase (EC 2.6.1.13)', 'Ornithine aminotransferase (EC 2.6.1.13)']"
